t,id,id_ind,dep_share,price,DFF,log_numbranch,log_numemp_numbran,exponpremises_at,salaries_at,DFF_IV
6,117,2,.0002616,-.8694441,.10150685,3.610918,-1.361734,.3644291,1.060596,0
6,121,2,.0000609,.0077682,.10150685,3.135494,-2.074238,.463954,1.878255,0
6,122,2,.0000656,-.5736977,.10150685,2.302585,-1.709258,.2700982,1.294769,0
6,123,2,.000057,-.6046345,.10150685,2.772589,-1.948413,.5665023,1.965773,0
6,124,2,.0000391,-.2880556,.10150685,2.639057,-2.207275,.3094647,1.593503,0
6,125,2,.0000822,-.4503699,.10150685,2.639057,-1.832582,.4075789,1.4181,0
6,128,2,.0000508,-.0787893,.10150685,2.484907,-1.913927,.4247132,1.397124,0
6,130,2,.0015413,-.4117079,.10150685,4.875197,-1.821668,.2700982,1.060596,0
6,131,2,.0004263,.0892971,.10150685,5.141664,-2.369075,.4428271,1.593938,0
6,132,2,.0005859,.3421027,.10150685,5.159055,-2.171859,.7823517,1.863358,0
6,134,2,.0000327,-.0935683,.10150685,2.772589,-2.401025,.5052091,1.596704,0
6,135,2,.0074013,-.079903,.10150685,2.70805,.7006192,.3921919,2.090331,0
6,136,2,.0057496,.1149139,.10150685,6.008813,-1.360871,.3398468,1.759367,0
6,137,2,.0000532,-.610902,.10150685,2.833213,-1.949446,.4023791,2.032738,0
6,138,2,.0000652,-.3839287,.10150685,2.995732,-2.036382,.317939,1.306862,0
6,139,2,.0000477,-.6195232,.10150685,2.564949,-1.949764,.4570481,1.920066,0
6,140,2,.0000497,-.3356052,.10150685,2.890372,-2.445686,.4181076,1.34615,0
6,141,2,.0000341,-.729622,.10150685,2.484907,-2.184802,.3548309,1.614411,0
6,142,2,.000243,-.2380939,.10150685,4.574711,-2.458456,.3275697,1.56915,0
6,143,2,.0000301,-.0930685,.10150685,2.639057,-2.499295,.4247565,1.621773,0
6,144,2,.0001135,-.5043352,.10150685,2.995732,-1.731606,.519799,1.56981,0
6,145,2,.0000742,-.1765678,.10150685,3.178054,-2.159206,.501324,1.381528,0
6,147,2,.0006563,-.197005,.10150685,5.370638,-2.386472,.3387752,1.247099,0
6,148,2,.0000971,-.3896497,.10150685,3.044523,-2.011338,.2700982,1.343534,0
6,149,2,.0001051,.2705973,.10150685,3.526361,-2.035706,.7980613,2.173205,0
6,150,2,.0000546,-.0478946,.10150685,2.484907,-1.996327,.2700982,1.326695,0
6,152,2,.0008556,-.4120951,.10150685,5.308268,-1.992628,.4555614,1.246518,0
6,153,2,.000053,.8463109,.10150685,2.70805,-1.883875,.4397632,1.060596,0
6,154,2,.0086571,.4347396,.10150685,7.477604,-2.090498,.5006164,1.107082,0
6,155,2,.0000683,.1265165,.10150685,3.688879,-2.593606,.5235721,2.31535,0
6,156,2,.0000495,.2047213,.10150685,3.135494,-2.333493,.544382,1.912677,0
6,157,2,.0000847,-.5944454,.10150685,3.044523,-1.903489,.391054,1.919822,0
6,158,2,.0001273,-.1178176,.10150685,3.135494,-2.053689,.6233452,1.54539,0
6,161,2,.0000844,-.6088409,.10150685,3.091043,-1.969365,.409186,1.209734,0
6,162,2,.0000946,.1904545,.10150685,3.78419,-2.293535,.5214813,1.858435,0
6,163,2,.0002148,-1.45692,.10150685,3.433987,-1.533373,.2700982,1.060596,0
6,164,2,.0000461,.3025071,.10150685,2.890372,-2.075007,.3128493,1.930113,0
6,165,2,.0000277,.0445576,.10150685,2.639057,-2.571399,.4434848,1.502443,0
6,167,2,.0000627,-.1034641,.10150685,3.044523,-2.051271,.7980613,1.589173,0
6,168,2,.0000793,.1176169,.10150685,2.70805,-2.385967,.6261854,1.131325,0
6,169,2,.000157,-.1139553,.10150685,3.610918,-2.100196,.2700982,1.42154,0
6,170,2,.0001483,-.7872216,.10150685,3.465736,-1.92672,.2817908,1.590284,0
6,171,2,.0000644,-.1704707,.10150685,3.044523,-2.054981,.6723417,1.850856,0
6,173,2,.0000464,-.5380894,.10150685,2.944439,-1.819509,.5162945,2.33106,0
6,175,2,.0001814,-.9336721,.10150685,3.433987,-1.998903,.4071799,1.174797,0
6,176,2,.000169,-.0835693,.10150685,3.688879,-2.09354,.4800578,1.693179,0
6,177,2,.00109,1.294644,.10150685,6.09357,-1.975834,.6834968,1.821038,0
6,180,2,.00004,-.277736,.10150685,2.639057,-2.253795,.5628284,1.469811,0
6,182,2,.0000555,-1.111842,.10150685,2.772589,-2.230264,.2700982,1.250051,0
6,184,2,.0013127,.0258762,.10150685,4.976734,-1.763072,.2700982,1.249915,0
6,185,2,.0000567,-.2928863,.10150685,3.465736,-2.577845,.4350448,1.646526,0
6,186,2,.0000435,-.5689552,.10150685,2.484907,-2.184802,.2901167,1.139475,0
6,187,2,.0000764,-.3366233,.10150685,3.295837,-2.203914,.3272787,1.61324,0
6,188,2,.0056552,-.0770843,.10150685,6.96508,-1.882434,.3920879,1.548096,0
6,189,2,.0001531,-.9374786,.10150685,3.610918,-2.093595,.3944448,1.229251,0
6,190,2,.0000449,-.3516001,.10150685,3.044523,-2.639057,.7599809,1.92517,0
6,192,2,.0009274,.0545856,.10150685,4.85203,-1.888821,.4189877,1.324581,0
6,193,2,.0000695,-.5365515,.10150685,3.332205,-2.324247,.3166886,1.616396,0
6,194,2,.0000764,-.0548971,.10150685,3.135494,-2.157168,.3709578,1.306841,0
6,195,2,.0000579,.1731477,.10150685,2.944439,-2.03618,.3912346,1.777235,0
6,196,2,.0000658,-.8070792,.10150685,2.890372,-2.227684,.3151402,1.312537,0
6,197,2,.0000545,-.51877,.10150685,2.639057,-1.75529,.4559464,1.892662,0
6,199,2,.0000216,1.177476,.10150685,3.583519,-2.2591,.7980613,2.646105,0
6,200,2,.0000987,.1131922,.10150685,2.890372,-1.71789,.3366089,1.297619,0
6,201,2,.0000483,-.417087,.10150685,2.833213,-2.077091,.3940326,2.127372,0
6,203,2,.0000894,-1.075771,.10150685,3.135494,-1.520074,.7980613,1.792931,0
6,205,2,.0000507,-.0438518,.10150685,2.772589,-1.909699,.4620343,1.656646,0
6,206,2,.00092,.8049279,.10150685,5.484797,-1.5656,.5668732,2.469776,0
6,207,2,.0001032,-.8901116,.10150685,2.890372,-1.83955,.2700982,1.61493,0
6,208,2,.0000379,.2778269,.10150685,2.772589,-2.218704,.6633553,1.965059,0
6,209,2,.000149,.4369134,.10150685,3.637586,-1.708968,.59327,1.505749,0
6,210,2,.0001447,-.0412777,.10150685,3.401197,-1.832582,.4594628,1.728999,0
6,211,2,.0000463,-.0915044,.10150685,2.995732,-2.488915,.65258,1.400714,0
6,212,2,.0000482,.2338689,.10150685,3.295837,-2.530369,.2700982,1.32936,0
6,213,2,.0000615,-.2218773,.10150685,2.772589,-2.157403,.2700982,1.32472,0
6,214,2,.0000666,-.4737152,.10150685,2.890372,-1.982113,.5304169,1.699822,0
6,215,2,.0000375,-.7873497,.10150685,2.833213,-2.239887,.4039467,2.014232,0
6,216,2,.0000295,-.1660613,.10150685,2.484907,-2.286056,.4317743,1.740066,0
6,217,2,.0000519,-.0425719,.10150685,3.178054,-2.431366,.5361646,1.735179,0
6,218,2,.0000596,-.2011327,.10150685,2.639057,-1.823693,.3386713,1.740007,0
6,220,2,.0000418,-.2299366,.10150685,2.833213,-2.356979,.5189247,2.406645,0
6,221,2,.0016884,.1374617,.10150685,5.225747,-1.463849,.3622018,2.251815,0
6,222,2,.0000462,-.2023066,.10150685,2.639057,-1.971228,.3751809,1.720619,0
6,223,2,.000038,-.935313,.10150685,2.639057,-2.324247,.4586539,1.669086,0
6,224,2,.0001075,-.3406658,.10150685,3.091043,-1.91856,.3145025,1.173486,0
6,225,2,.0006526,.3232858,.10150685,5.181784,-1.966514,.4255256,1.872412,0
6,226,2,.0002949,-.3882721,.10150685,4.465908,-2.137655,.4578033,1.435526,0
6,227,2,.0002256,.1331672,.10150685,2.772589,-.9054127,.3524962,1.586951,0
6,228,2,.0001541,-.1230958,.10150685,3.688879,-2.089492,.4389801,1.340137,0
6,229,2,.0000277,.0384981,.10150685,2.772589,-2.557477,.6407446,2.213429,0
6,230,2,.000046,-.1762853,.10150685,2.639057,-2.456736,.3137696,1.122618,0
6,231,2,.0000715,.2059713,.10150685,3.688879,-2.302585,.7298163,1.8219,0
6,232,2,.0002053,.1142028,.10150685,3.663562,-1.940795,.2880085,1.502159,0
6,233,2,.0000442,-.1328182,.10150685,2.397895,-1.861402,.3978528,1.713199,0
6,235,2,.00009,-.4858223,.10150685,3.218876,-1.968974,.3570041,1.547097,0
6,236,2,.0002404,-.2564853,.10150685,4.043051,-2.413811,.3536331,1.060596,0
6,237,2,.0000989,-1.158566,.10150685,3.091043,-1.934161,.297053,1.187303,0
6,238,2,.0000397,-.444311,.10150685,2.397895,-2.151035,.3678948,1.401782,0
6,239,2,.0000478,.0683659,.10150685,2.639057,-1.976369,.4491189,1.814847,0
6,240,2,.000078,-1.109221,.10150685,2.833213,-1.803594,.3794137,1.889803,0
6,241,2,.0001537,-.349564,.10150685,3.73767,-2.290751,.4021184,1.183686,0
6,242,2,.0000708,-.418767,.10150685,2.890372,-1.982113,.5646949,1.478217,0
6,243,2,.0000201,.0344196,.10150685,2.70805,-2.847312,.4017776,2.030194,0
6,244,2,.0001892,-.2166886,.10150685,3.178054,-1.894346,.2822697,1.214764,0
6,245,2,.0006572,-.1687769,.10150685,5.509388,-2.396762,.4280203,1.499635,0
6,246,2,.0000625,-.7127263,.10150685,3.135494,-2.342502,.4961753,1.462322,0
6,247,2,.0001949,-.1624099,.10150685,3.178054,-1.86433,.2700982,1.060596,0
6,248,2,.0000724,-.161558,.10150685,2.890372,-2.115645,.6849394,1.502385,0
6,250,2,.001974,-.3229275,.10150685,5.68358,-1.775967,.3797265,1.20561,0
6,251,2,.0000775,.1891123,.10150685,2.772589,-1.732312,.2941642,1.42069,0
6,252,2,.0001474,-.3824918,.10150685,2.772589,-1.458865,.3235815,1.077862,0
6,254,2,.0001193,-.5906292,.10150685,3.295837,-2.262652,.3162597,1.203883,0
6,256,2,.0000678,-.3087456,.10150685,2.833213,-1.839962,.4398289,2.195545,0
6,257,2,.000089,-.4817382,.10150685,3.401197,-2.109214,.4398005,2.101576,0
6,259,2,.000279,-.4769866,.10150685,2.397895,-.5573456,.2700982,1.447084,0
6,260,2,.0002728,1.254665,.10150685,6.639876,-2.776833,.7980613,2.646105,0
6,261,2,.0131243,.0501382,.10150685,6.169611,-1.643051,.2700982,1.060596,0
6,262,2,.0002437,-.1981585,.10150685,3.89182,-1.838979,.3573604,1.219828,0
6,263,2,.0001065,-.8351963,.10150685,2.772589,-1.817077,.3047103,1.093726,0
6,265,2,.0001438,-.0411229,.10150685,3.828641,-2.237367,.4195767,1.677027,0
6,266,2,.0000165,-.2071582,.10150685,2.564949,-2.616243,.7266923,2.203705,0
6,268,2,.0000733,-.7825472,.10150685,2.197225,-1.798448,.3619067,1.618909,0
6,269,2,.0001016,-.0073477,.10150685,2.70805,-1.49909,.345535,1.910667,0
6,270,2,.0001528,-.6355398,.10150685,3.850147,-2.09921,.361018,1.711029,0
6,271,2,.0002143,-.134951,.10150685,3.555348,-2.053495,.4912216,1.580392,0
6,274,2,.000065,-.3179975,.10150685,2.890372,-1.923388,.3727003,1.428427,0
6,275,2,.000083,-.6475695,.10150685,2.639057,-1.931022,.2700982,1.060596,0
6,276,2,.0000662,-.4500232,.10150685,2.639057,-1.759431,.328802,2.280033,0
6,278,2,.0001863,-.4761746,.10150685,3.583519,-1.705582,.4042204,1.933592,0
6,279,2,.0797581,.3189191,.10150685,8.761237,-1.038621,.4221258,1.868585,0
6,282,2,.0000299,-.5848095,.10150685,2.397895,-2.449188,.2700982,1.232953,0
6,283,2,.0000955,-.4642567,.10150685,3.178054,-1.99021,.485347,1.90136,0
6,284,2,.0003123,.3481278,.10150685,3.970292,-1.857657,.3622468,1.370589,0
6,285,2,.0000302,-.7573813,.10150685,2.484907,-2.302585,.2856812,1.060596,0
6,286,2,.0000749,-.3270021,.10150685,3.332205,-2.309754,.3889787,1.257035,0
6,288,2,.0000243,.3121019,.10150685,2.70805,-2.36446,.6730821,2.646105,0
6,289,2,.0000397,-.238784,.10150685,2.70805,-2.357394,.4404316,1.835619,0
6,290,2,.000363,-.1265179,.10150685,4.465908,-1.61578,.4942415,2.396017,0
6,292,2,.0000457,-.2748192,.10150685,3.367296,-2.578838,.4641827,1.648563,0
6,293,2,.0001431,.0934471,.10150685,3.332205,-1.757358,.5855743,1.849709,0
6,294,2,.0000221,.1154806,.10150685,2.70805,-2.577022,.6276628,1.683148,0
6,295,2,.0000354,-.9501627,.10150685,2.397895,-1.719862,.5396502,2.646105,0
6,296,2,.0000973,.4529032,.10150685,2.639057,-1.89712,.2700982,1.060596,0
6,297,2,.0000439,.5043151,.10150685,2.833213,-2.091276,.4917221,2.095446,0
6,298,2,.0000606,.0951166,.10150685,2.890372,-2.395676,.2700982,1.060596,0
6,299,2,.0000513,-1.495844,.10150685,2.70805,-2.28934,.2700982,1.135081,0
6,301,2,.0000262,-.4021303,.10150685,2.397895,-2.075812,.6603048,2.135689,0
6,302,2,.0001837,.3538914,.10150685,3.688879,-1.851509,.4164319,1.868306,0
6,303,2,.0001145,.0174037,.10150685,3.526361,-2.017848,.4606473,1.387372,0
6,304,2,.0005901,-.1861824,.10150685,4.795791,-2.176936,.2700982,1.060596,0
6,306,2,.0777227,-.5884328,.10150685,6.949856,.6474997,.2700982,1.305128,0
6,307,2,.0001517,.0876305,.10150685,2.772589,-1.508462,.3476658,1.737645,0
6,308,2,.0000552,-.5963209,.10150685,2.772589,-2.136012,.4395247,1.318705,0
6,309,2,.0948637,.3417487,.10150685,8.674539,-1.167617,.3323931,1.27591,0
6,310,2,.0000402,.2236592,.10150685,3.044523,-2.381835,.5135353,1.685339,0
6,312,2,.0014445,.4776425,.10150685,5.209486,-1.395517,.3475781,2.55046,0
6,313,2,.0001497,.2327847,.10150685,3.258096,-1.630819,.460062,2.080677,0
6,315,2,.0004061,-.0282083,.10150685,4.795791,-1.961401,.2895825,1.35722,0
6,316,2,.0015497,-.1150834,.10150685,6.061457,-2.182164,.7334252,2.129043,0
6,317,2,.0000882,-.8692865,.10150685,3.367296,-2.292294,.3051925,1.131451,0
6,318,2,.0004064,-.0462891,.10150685,4.343805,-2.136631,.5166687,1.49487,0
6,319,2,.0000382,.0519541,.10150685,2.70805,-2.076778,.4042439,1.533566,0
6,321,2,.0000552,-.7131014,.10150685,2.995732,-2.23961,.3824673,1.178862,0
6,322,2,.0134874,.320783,.10150685,7.16858,-1.620282,.3949086,1.060596,0
6,323,2,.0000607,-.8301734,.10150685,2.70805,-1.791759,.298108,1.79994,0
6,326,2,.0052897,.3865753,.10150685,6.669498,-1.692144,.358966,1.713048,0
6,327,2,.0000412,-.6230704,.10150685,2.639057,-2.200802,.2930853,1.185521,0
6,328,2,.0000845,-.328229,.10150685,3.332205,-2.175323,.4492252,1.375252,0
6,329,2,.000043,-.4095144,.10150685,2.70805,-2.649781,.2700982,1.112558,0
6,330,2,.0207919,.2598836,.10150685,8.051341,-1.646394,.3261088,1.548994,0
6,331,2,.0000875,.0320382,.10150685,2.70805,-1.901574,.2700982,1.337969,0
6,332,2,.0002346,.0449757,.10150685,3.78419,-1.861402,.4597381,1.659145,0
6,333,2,.000119,.419224,.10150685,2.944439,-1.560648,.489113,1.907574,0
6,334,2,.0000698,.1703853,.10150685,3.465736,-2.268788,.5332842,1.391498,0
6,335,2,.0000856,-.208938,.10150685,3.178054,-1.987166,.40018,1.354488,0
6,336,2,.0002545,.1413281,.10150685,4.382027,-2.106813,.3603258,1.401744,0
6,337,2,.0001499,-.1458757,.10150685,3.433987,-1.599807,.5328264,2.08127,0
6,338,2,.0008765,-1.703541,.10150685,4.248495,-1.044936,.3805299,1.060596,0
6,339,2,.0000519,-.7648739,.10150685,2.995732,-2.756715,.3285501,1.060596,0
6,340,2,.0017226,-.0463319,.10150685,5.886104,-2.009294,.7980613,2.646105,0
6,341,2,.0000393,-.6660522,.10150685,2.944439,-2.87678,.2700982,1.060596,0
6,343,2,.0000637,-.9321505,.10150685,2.484907,-1.984131,.28162,1.060596,0
6,345,2,.0000575,-1.060668,.10150685,2.639057,-2.194371,.3273207,1.157371,0
6,346,2,.0009464,.0268508,.10150685,4.634729,-1.017077,.6704749,2.169412,0
6,347,2,.0000388,-.4354874,.10150685,2.70805,-2.476938,.3952901,1.502845,0
6,348,2,.0000226,-.4142237,.10150685,2.70805,-2.824584,.473576,2.083388,0
6,350,2,.0000192,1.200773,.10150685,3.988984,-3.006906,.7980613,2.646105,0
6,351,2,.0000778,1.033024,.10150685,2.944439,-1.596366,.7118675,2.468727,0
6,352,2,.0000767,.1809178,.10150685,3.295837,-1.800688,.593684,2.646105,0
6,353,2,.0000542,-.8948221,.10150685,2.564949,-1.771957,.454079,2.152975,0
6,354,2,.0002869,.2579993,.10150685,4.369448,-1.99827,.5610551,1.933942,0
6,355,2,.0188146,.1604846,.10150685,1.098612,.7006192,.3883559,1.930228,0
6,356,2,.00008,.0419887,.10150685,3.295837,-2.197225,.3878359,1.651221,0
6,357,2,.0003846,-.1667028,.10150685,4.962845,-2.120264,.3814237,1.393233,0
6,358,2,.0000693,-.8054004,.10150685,2.995732,-2.051826,.3554753,1.673714,0
6,359,2,.0001186,.3798099,.10150685,3.871201,-2.058006,.5677047,2.250671,0
6,360,2,.0001016,.4807211,.10150685,3.401197,-1.954278,.3920315,2.088907,0
6,361,2,.0000754,-1.036756,.10150685,3.135494,-2.427459,.3487579,1.439857,0
6,362,2,.0002915,.1532248,.10150685,3.89182,-1.855808,.3404835,1.382258,0
6,366,2,.0000311,.0142883,.10150685,2.484907,-2.10647,.570542,1.535848,0
6,368,2,.000263,-.3955361,.10150685,4.430817,-2.00513,.3609275,1.40887,0
6,369,2,.0001564,-.367617,.10150685,3.178054,-1.558666,.5915141,1.73648,0
6,370,2,.0001596,-.4124227,.10150685,3.912023,-2.225624,.448221,1.28914,0
6,372,2,.0001195,-.2033438,.10150685,3.806663,-2.171557,.3077601,1.833557,0
6,373,2,.0000848,-.2589959,.10150685,2.639057,-1.868949,.3637549,1.412004,0
6,375,2,.0000702,-.7319466,.10150685,3.218876,-2.298593,.4370188,1.497278,0
6,376,2,.0000683,-.1928206,.10150685,3.044523,-2.140304,.3803879,1.807659,0
6,377,2,.0000291,-.1631877,.10150685,2.995732,-2.710553,.4166785,1.28216,0
6,378,2,.0001087,.07428,.10150685,4.189655,-2.776232,.50192,1.909228,0
6,381,2,.000019,.0551346,.10150685,2.484907,-2.61274,.5405296,1.899147,0
6,382,2,.0000379,-.3976376,.10150685,2.639057,-1.961024,.6079566,2.209633,0
6,383,2,.0000426,-.2293053,.10150685,3.135494,-2.6167,.7196285,1.558696,0
6,384,2,.0001271,-.8290641,.10150685,3.806663,-2.313758,.388159,1.439574,0
6,385,2,.0001413,-.2906101,.10150685,3.637586,-2.757959,.2700982,1.060596,0
6,386,2,.0001062,.2587463,.10150685,2.70805,-1.975682,.3767586,1.060596,0
6,387,2,.0001696,.5448568,.10150685,4.204693,-2.264513,.5059394,1.899624,0
6,388,2,.0000897,-.3791802,.10150685,3.73767,-2.374132,.5147641,1.317946,0
6,389,2,.0000663,-.7042761,.10150685,2.564949,-2.046156,.3414363,1.424146,0
6,390,2,.0006385,-.6841431,.10150685,3.89182,-1.571395,.2700982,1.060596,0
6,391,2,.0000353,.2969664,.10150685,2.079442,-2.195975,.2700982,1.060596,0
6,392,2,.0001664,-.5451019,.10150685,3.218876,-1.384696,.3934874,2.446427,0
6,393,2,.0001846,.2397934,.10150685,3.332205,-1.613016,.5219947,1.771564,0
6,394,2,.00148,.316742,.10150685,5.313206,-1.476553,.3719316,1.735664,0
6,395,2,.000171,-.1064511,.10150685,3.912023,-2.183913,.4729932,1.506239,0
6,397,2,.0009567,-.0443168,.10150685,5.648974,-1.900883,.470371,2.083482,0
6,398,2,.0000399,-.3389868,.10150685,2.70805,-2.65926,.2883801,1.379183,0
6,400,2,.0003438,.1827325,.10150685,4.204693,-1.997518,.3668764,1.742195,0
6,401,2,.0000637,-.5018913,.10150685,2.484907,-1.705582,.5035868,1.435288,0
6,402,2,.0000719,1.446256,.10150685,5.416101,-2.202036,.7980613,2.646105,0
6,403,2,.0000459,-.2135832,.10150685,2.944439,-2.345603,.4373111,1.81969,0
6,404,2,.0000393,-.2944005,.10150685,3.044523,-2.666086,.5456087,1.678946,0
6,405,2,.0001254,-.1412387,.10150685,3.433987,-1.984718,.4040698,1.595564,0
6,406,2,.0001908,.2986467,.10150685,4.442651,-2.583233,.3202634,1.386319,0
6,408,2,.0000758,.0482871,.10150685,3.258096,-2.043184,.6996508,2.646105,0
6,409,2,.0000841,.0873692,.10150685,2.890372,-1.878771,.4047891,1.313145,0
6,410,2,.0000646,-.1709501,.10150685,2.70805,-1.807889,.3673785,1.467649,0
6,411,2,.0000408,-.4410473,.10150685,2.484907,-2.014903,.5100806,1.805831,0
6,413,2,.0001843,.2016882,.10150685,4.682131,-2.276989,.6593988,1.978394,0
6,414,2,.0003749,-.3679544,.10150685,3.465736,.0313776,.7980613,2.646105,0
6,416,2,.0000635,.4394895,.10150685,2.944439,-1.813037,.500137,2.116501,0
6,418,2,.0000826,-.6991329,.10150685,2.564949,-1.531765,.2700982,1.590281,0
6,421,2,.0000338,-.8410917,.10150685,2.564949,-2.159484,.3747844,1.638767,0
6,422,2,.000387,-.3818011,.10150685,4.744932,-2.144467,.368205,1.330415,0
6,423,2,.0000294,.0092305,.10150685,2.70805,-2.309274,.5636917,1.852198,0
6,426,2,.0001216,-.2919159,.10150685,2.833213,-1.96192,.3771179,1.515389,0
6,427,2,.0000229,-.2315835,.10150685,2.484907,-2.515366,.3828725,1.992773,0
6,428,2,.0001426,-.3392426,.10150685,3.218876,-1.744113,.2700982,1.337649,0
6,429,2,.0000965,-.6681823,.10150685,2.890372,-1.93486,.3727281,1.133036,0
6,430,2,.0000505,-.4939254,.10150685,2.564949,-2.076369,.3105017,1.264334,0
6,431,2,.0006832,.0162334,.10150685,4.532599,-1.708842,.3460974,1.501782,0
6,432,2,.0002094,-.3803103,.10150685,3.295837,-1.821074,.3493405,1.149528,0
6,433,2,.0002289,-.689267,.10150685,4.094345,-2.012406,.6317314,1.135595,0
6,434,2,.0000248,-.5504708,.10150685,2.484907,-2.484907,.3847747,1.512348,0
6,435,2,.0005132,-.1283281,.10150685,4.330733,-1.576436,.3670813,1.303184,0
6,436,2,.0001286,-.2337617,.10150685,3.465736,-1.993264,.3343703,1.746854,0
6,437,2,.0002338,-.2585967,.10150685,3.295837,-1.816508,.6139812,1.060596,0
6,438,2,.0000961,.5814169,.10150685,3.258096,-1.915232,.5166853,1.594951,0
6,439,2,.0000472,-.4687061,.10150685,2.639057,-2.079442,.2759817,1.500867,0
6,440,2,.0001332,.1295973,.10150685,3.806663,-1.972482,.50846,1.940544,0
6,441,2,.0002692,-.4327808,.10150685,3.044523,-1.169648,.3356299,1.284765,0
6,442,2,.0007102,-.0015336,.10150685,5.192957,-2.381147,.2700982,1.060596,0
6,444,2,.0000329,-.3119697,.10150685,2.995732,-2.780621,.2700982,1.225156,0
6,445,2,.0001173,-.0443827,.10150685,3.526361,-2.273597,.5717162,1.263912,0
6,446,2,.0001681,-.2621444,.10150685,3.367296,-2.268683,.3430806,1.060596,0
6,447,2,.0000808,-.1638229,.10150685,2.995732,-1.877317,.391264,1.678855,0
6,448,2,.0000345,.2592404,.10150685,2.484907,-2.13425,.4728915,1.900461,0
6,449,2,.0000995,-.0351865,.10150685,2.772589,-1.888821,.3575004,1.060596,0
6,450,2,.0003529,.0745316,.10150685,3.135494,-1.221517,.2700982,1.060596,0
6,451,2,.0003911,-1.675986,.10150685,3.496508,-1.047228,.4741846,1.060596,0
6,452,2,.0002789,-.4116156,.10150685,4.26268,-2.259849,.2977384,1.101233,0
6,454,2,.011434,.143644,.10150685,7.441907,-1.840415,.3291449,1.467963,0
6,455,2,.0000953,-.6842778,.10150685,2.302585,-1.298283,.3022272,1.282451,0
6,456,2,.0008572,.3359722,.10150685,4.564348,-1.759171,.2700982,1.355798,0
6,457,2,.0000432,-.264842,.10150685,2.639057,-2.247015,.2700982,1.509757,0
6,458,2,.0001051,-1.030957,.10150685,3.258096,-2.56495,.4190477,1.060596,0
6,459,2,.0000303,.6620283,.10150685,2.397895,-2.320934,.65303,1.891002,0
6,460,2,.0000745,-.4366709,.10150685,2.833213,-1.782392,.2700982,1.487591,0
6,461,2,.0000286,-.1026546,.10150685,2.484907,-2.113343,.5231575,2.378696,0
6,462,2,.0014836,.4881509,.10150685,4.859812,-1.197534,.3950704,1.731966,0
6,463,2,.0009066,-.3361301,.10150685,5.402678,-2.33091,.2952996,1.060596,0
6,464,2,.0001991,.0742542,.10150685,3.871201,-2.209171,.4166646,1.287314,0
6,465,2,.0011473,.011511,.10150685,0,-.4155154,.2700982,1.060596,0
6,466,2,.0002802,-.391571,.10150685,4.59512,-2.266867,.4599786,1.841387,0
6,467,2,.0001962,.0019404,.10150685,3.970292,-1.82905,.385154,1.598744,0
6,468,2,.0000858,-.4010351,.10150685,2.639057,-1.672073,.2700982,1.557356,0
6,469,2,.0000194,.0268671,.10150685,2.484907,-2.302585,.7021806,1.920339,0
6,471,2,.0000258,-.1704369,.10150685,2.397895,-2.249475,.502553,2.04714,0
6,472,2,.0040715,.1684145,.10150685,6.576469,-1.806124,.3749704,1.521693,0
6,473,2,.0003746,.6378039,.10150685,4.564348,-2.338644,.4050034,1.060596,0
6,474,2,.00003,-.4788229,.10150685,2.564949,-2.15284,.5797047,2.081262,0
6,475,2,.0003073,.1169258,.10150685,3.526361,-1.353884,.4695074,1.616431,0
6,476,2,.0003859,.0654912,.10150685,4.812184,-2.450387,.2988566,1.060596,0
6,477,2,.0000505,-.2114114,.10150685,3.091043,-2.383007,.4239778,1.623417,0
6,479,2,.0000629,.1352624,.10150685,2.833213,-2.091276,.4883328,2.028222,0
6,480,2,.0000785,.4310687,.10150685,3.218876,-2.221927,.3552986,1.323085,0
6,481,2,.0000962,-.3833919,.10150685,3.526361,-2.204605,.4058303,1.400045,0
6,482,2,.0000915,-.2754915,.10150685,3.218876,-1.613446,.7980613,2.347242,0
6,483,2,.0003096,-1.252597,.10150685,3.850147,-1.056532,.4224708,1.258236,0
6,484,2,.0001267,-.0160706,.10150685,3.258096,-1.738583,.522581,1.52197,0
6,485,2,.0000596,-.9951793,.10150685,2.890372,-2.202237,.4070736,1.189393,0
6,486,2,.000146,-.0926025,.10150685,4.025352,-2.378618,.572209,2.074192,0
6,487,2,.0000361,.6090654,.10150685,2.833213,-2.234377,.4856606,2.068065,0
6,488,2,.0000842,-.3399232,.10150685,3.332205,-2.346388,.2700982,1.060596,0
6,490,2,.0078986,.270718,.10150685,7.222566,-1.859679,.3827913,1.671057,0
6,491,2,.0001346,-.7406377,.10150685,2.639057,-1.298807,.3465876,1.161856,0
6,492,2,.0000514,-.3346027,.10150685,2.564949,-2.022625,.3849266,1.52666,0
6,493,2,.0000995,.0589356,.10150685,2.564949,-1.856913,.5561509,2.236098,0
6,494,2,.000065,-.1792182,.10150685,3.526361,-2.411219,.5147657,1.801026,0
6,495,2,.0000798,-.6363616,.10150685,3.178054,-2.358274,.2700982,1.194939,0
6,496,2,.0001739,.1463652,.10150685,2.995732,-.9662691,.5715936,2.38908,0
6,497,2,.0000568,-.4785514,.10150685,2.833213,-2.017848,.5915558,1.938278,0
6,498,2,.0005684,-.3975719,.10150685,5.170484,-1.953209,.41744,1.773578,0
6,500,2,.0003008,-.2654993,.10150685,4.317488,-1.985344,.3055415,1.540989,0
6,501,2,.0001052,-.0723782,.10150685,3.555348,-2.395327,.4871997,1.90728,0
